Campaign Name,Content Title,Content Network Name,Impression,Quartile100
Rate Realities_News_July 2025,10PM Night Headlines,null,0,0
Rate Realities_News_July 2025,10PM Night Headlines,Altice USA,0,0
Rate Realities_News_July 2025,10PM Night Headlines,News12,0,0
Rate Realities_News_July 2025,10PM Night Headlines,[NETWORK_NAME],0,0
Rate Realities_News_July 2025,10TV News at 11PM,null,0,0
Rate Realities_News_July 2025,10TV News at 11PM,CBS,0,0
Rate Realities_News_July 2025,10TV News at 11PM,Tegna,0,0
Rate Realities_News_July 2025,10TV News at 11PM Saturday,CBS,0,0
Rate Realities_News_July 2025,10TV News at 11PM Saturday,Tegna,0,0
Rate Realities_News_July 2025,10TV News at 11PM Sunday,CBS,0,0
Rate Realities_News_July 2025,10TV News at 5PM,CBS,0,0
Rate Realities_News_July 2025,10TV News at 5PM,Tegna,0,0
Rate Realities_News_July 2025,10TV News at 6:30PM Saturday,CBS,0,0
Rate Realities_News_July 2025,10TV News at 6:30PM Sunday,CBS,0,0
Rate Realities_News_July 2025,10TV News at 6:30PM Sunday,Tegna,0,0
Rate Realities_News_July 2025,10TV News at 6PM,CBS,0,0
Rate Realities_News_July 2025,10TV News at 6PM,Tegna,0,0
Rate Realities_News_July 2025,10TV News at 6PM Saturday,CBS,0,0
Rate Realities_News_July 2025,10TV News at 6PM Saturday,Tegna,0,0
Rate Realities_News_July 2025,10TV News at Four,CBS,0,0
Rate Realities_News_July 2025,10TV News at Four,Tegna,0,0
Rate Realities_News_July 2025,10TV News at Noon,CBS,0,0
Rate Realities_News_July 2025,10TV News at Noon,Tegna,0,0
Rate Realities_News_July 2025,10U National All-State Select Championship,null,0,0
Rate Realities_News_July 2025,"10Weather Impact Recap: Helene recovery in Hot Springs, NC",NBC,0,0
Rate Realities_News_July 2025,"10Weather Impact Recap: More Tornadoes, Volcanoes and Storm Naming",NBC,0,0
Rate Realities_News_July 2025,10Weather Impact Recap: Post-Helene Recovery at Roan Mountain State Park,NBC,0,0
Rate Realities_News_July 2025,10Weather Impact Recap: Texas Floods,NBC,0,0
Rate Realities_News_July 2025,10_things_you_don_t_know_about,Weigel Broadcasting,0,0
Rate Realities_News_July 2025,10cc,XITE,0,0
Rate Realities_News_July 2025,10th,OTT Studio,0,0
Rate Realities_News_July 2025,10th & Wolf,null,0,0
Rate Realities_News_July 2025,10th & Wolf,OTT Studio,0,0
Rate Realities_News_July 2025,10th & Wolf,giant,0,0
Rate Realities_News_July 2025,10th & Wolf,ottstudiofast,0,0
Rate Realities_News_July 2025,10th And Wolf,null,0,0
Rate Realities_News_July 2025,10th And Wolf,1,0,0
Rate Realities_News_July 2025,10th And Wolf,Shout! Factory,0,0
Rate Realities_News_July 2025,10th And Wolf,shoutfactory,0,0
Rate Realities_News_July 2025,10th Night: Enlarge the Peeping-Tom Photos,hidive,0,0
Rate Realities_News_July 2025,10th and Wolf,null,0,0
Rate Realities_News_July 2025,10x10,null,0,0
Rate Realities_News_July 2025,10x10,Vertical Entertainment,0,0
Rate Realities_News_July 2025,10x10,ZONE TV,0,0
Rate Realities_News_July 2025,"11 Bartenders Make a Bloody Mary (Classic, Flair, Tiki & More",null,0,0
Rate Realities_News_July 2025,11 Bartenders Make an Old Fashioned,null,0,0
Rate Realities_News_July 2025,11 Chefs,null,0,0
Rate Realities_News_July 2025,11 Chefs Compete,null,0,0
Rate Realities_News_July 2025,11 Chefs Compete,FOX,0,0
Rate Realities_News_July 2025,11 Chefs Compete,FilmRise,0,0
Rate Realities_News_July 2025,11 Chefs Compete,Filmrise,0,0
Rate Realities_News_July 2025,11 Chefs Compete,VIZIO,0,0
Rate Realities_News_July 2025,11 Chefs Compete (Part One),FilmRise,0,0
Rate Realities_News_July 2025,11 Chefs Compete (Part One),Filmrise,0,0
Rate Realities_News_July 2025,11 Chefs Compete (Part Two),FilmRise,0,0
Rate Realities_News_July 2025,11 Chefs Compete (Part Two),Filmrise,0,0
Rate Realities_News_July 2025,"11 Chefs Compete, Part 1",null,0,0
Rate Realities_News_July 2025,"11 Chefs Compete, Part 2",null,0,0
Rate Realities_News_July 2025,11 Different Bartenders Mix a Classic Margarita,null,0,0
Rate Realities_News_July 2025,11 Investigates: Piecing Together The Puzzle - The Murders of Two Toledo Teens,CBS,0,0
Rate Realities_News_July 2025,11 News Saturday Morning,Hearst,0,0
Rate Realities_News_July 2025,11 News Weather,null,0,0
Rate Realities_News_July 2025,11 News Weather,NBC,0,0
Rate Realities_News_July 2025,11 News at 11p,Hearst,0,0
Rate Realities_News_July 2025,11 News at 4:30a,Hearst,0,0
Rate Realities_News_July 2025,11 News at 4pm,Hearst,0,0
Rate Realities_News_July 2025,11 News at 5a,Hearst,0,0
Rate Realities_News_July 2025,11 News at 5p,Hearst,0,0
Rate Realities_News_July 2025,11 News at 6a,Hearst,0,0
Rate Realities_News_July 2025,11 News at 6p,Hearst,0,0
Rate Realities_News_July 2025,11 News at Noon,Hearst,0,0
Rate Realities_News_July 2025,11 O'Clock News,null,0,0
Rate Realities_News_July 2025,11 Wins in '07,null,0,0
Rate Realities_News_July 2025,11 Years Too Long - I Want Out: Demarcio Posey v Dina Rae,Fox First Run,0,0
Rate Realities_News_July 2025,11 Years Too Long - I Want Out: Demarcio Posey v Dina Rae,foxfirstrun,0,0
Rate Realities_News_July 2025,11-Sep,null,0,0
Rate Realities_News_July 2025,11-year-old girl climbs highest mountains in the lower-48,CBS,0,0
Rate Realities_News_July 2025,11-year-old raises funds for fallen Idaho firefighters using lemonade,null,0,0
Rate Realities_News_July 2025,11-year-old raises funds for fallen Idaho firefighters using lemonade,CBS,0,0
Rate Realities_News_July 2025,11/11/2011,ZONE TV,0,0
Rate Realities_News_July 2025,110,null,0,0
Rate Realities_News_July 2025,112ftthenotoriousbigmase,XITE,0,0
Rate Realities_News_July 2025,1130,odkmedia,0,0
Rate Realities_News_July 2025,117,odkmedia,0,0
Rate Realities_News_July 2025,11:30AM Morning Headlines,null,0,0
Rate Realities_News_July 2025,11:55,null,0,0
Rate Realities_News_July 2025,11AM Morning Headlines,Altice USA,0,0
Rate Realities_News_July 2025,11AM Morning Headlines,News12,0,0
Rate Realities_News_July 2025,11AM Morning Headlines,[NETWORK_NAME],0,0
Rate Realities_News_July 2025,"11Alive  News for Friday, July 11",NBC,0,0
Rate Realities_News_July 2025,"11Alive  News for Friday, July 18",NBC,0,0
Rate Realities_News_July 2025,"11Alive  News for Friday, July 25",NBC,0,0
Rate Realities_News_July 2025,"11Alive  News for Friday, July 4",NBC,0,0
Rate Realities_News_July 2025,"11Alive  News for Monday, July 21",NBC,0,0
Rate Realities_News_July 2025,"11Alive  News for Thursday, July 17",NBC,0,0
Rate Realities_News_July 2025,"11Alive  News for Thursday, July 24",NBC,0,0
Rate Realities_News_July 2025,"11Alive  News for Tuesday, July 22",NBC,0,0
Rate Realities_News_July 2025,"11Alive  News for Wednesday, July 16",NBC,0,0
Rate Realities_News_July 2025,"11Alive  News for Wednesday, July 23",NBC,0,0
Rate Realities_News_July 2025,11Alive Midday,NBC,0,0
Rate Realities_News_July 2025,11Alive Morning News at 4:30am,NBC,0,0
Rate Realities_News_July 2025,11Alive Morning News at 4:30am,Tegna,0,0
Rate Realities_News_July 2025,11Alive Morning News at 5am,NBC,0,0
Rate Realities_News_July 2025,11Alive Morning News at 5am,Tegna,0,0
Rate Realities_News_July 2025,11Alive Morning News at 6am,NBC,0,0
Rate Realities_News_July 2025,11Alive Morning News at 6am,Tegna,0,0
Rate Realities_News_July 2025,11Alive Morning News on 11Alive  at 7am,NBC,0,0
Rate Realities_News_July 2025,11Alive Morning News on 11Alive  at 7am,Tegna,0,0
Rate Realities_News_July 2025,11Alive Morning News on 11Alive  at 8am,NBC,0,0
Rate Realities_News_July 2025,11Alive Morning News on 11Alive  at 8am,Tegna,0,0
Rate Realities_News_July 2025,11Alive New: The Take,NBC,0,0
Rate Realities_News_July 2025,"11Alive News Investigates | Stolen cars at 'world's busiest airport', wrongfully convicted to be compensated in GA, and more",NBC,0,0
Rate Realities_News_July 2025,11Alive News Midday,NBC,0,0
Rate Realities_News_July 2025,11Alive News Midday,Tegna,0,0
Rate Realities_News_July 2025,11Alive News at 11pm - Saturday,NBC,0,0
Rate Realities_News_July 2025,11Alive News at 11pm - Saturday,Tegna,0,0
Rate Realities_News_July 2025,11Alive News at 11pm - Sunday,NBC,0,0
Rate Realities_News_July 2025,11Alive News at 11pm - Weekdays,NBC,0,0
Rate Realities_News_July 2025,11Alive News at 11pm - Weekdays,Tegna,0,0
Rate Realities_News_July 2025,11Alive News at 4pm,NBC,0,0
Rate Realities_News_July 2025,11Alive News at 4pm,Tegna,0,0
Rate Realities_News_July 2025,11Alive News at 5pm,NBC,0,0
Rate Realities_News_July 2025,11Alive News at 5pm,Tegna,0,0
Rate Realities_News_July 2025,11Alive News at 6pm,NBC,0,0
Rate Realities_News_July 2025,11Alive News at 6pm,Tegna,0,0
Rate Realities_News_July 2025,11Alive News at 6pm - Saturday,Tegna,0,0
Rate Realities_News_July 2025,11Alive News: The Take,NBC,0,0
Rate Realities_News_July 2025,11Alive News: The Take,Tegna,0,0
Rate Realities_News_July 2025,11Alive News: The Take (2PM),NBC,0,0
Rate Realities_News_July 2025,11Alive News: The Take (8PM),NBC,0,0
Rate Realities_News_July 2025,11Alive News: The Take | Weekend,NBC,0,0
Rate Realities_News_July 2025,11Alive Saturday Morning at 6am,NBC,0,0
Rate Realities_News_July 2025,11Alive Saturday Morning at 6am,Tegna,0,0
Rate Realities_News_July 2025,11Alive Saturday Morning at 8:30am,NBC,0,0
Rate Realities_News_July 2025,11Alive Saturday Morning at 8:30am,Tegna,0,0
Rate Realities_News_July 2025,11Alive Sunday Mornings at 9am,NBC,0,0
Rate Realities_News_July 2025,11Alive Weekend Morning News on 11Alive,NBC,0,0
Rate Realities_News_July 2025,11Alive Weekend Morning News on 11Alive,NBC,0,0
Rate Realities_News_July 2025,11th Hour,null,0,0
Rate Realities_News_July 2025,11th Night: Do You Know What a Vampire Is?,null,0,0
Rate Realities_News_July 2025,11th Night: Do You Know What a Vampire Is?,HIDIVE,0,0
Rate Realities_News_July 2025,11th Night: Do You Know What a Vampire Is?,hidive,0,0
Rate Realities_News_July 2025,12,odkmedia,0,0
Rate Realities_News_July 2025,12 About Town Today,null,0,0
Rate Realities_News_July 2025,12 Angry Zen,null,0,0
Rate Realities_News_July 2025,12 Chefs Compete,null,0,0
Rate Realities_News_July 2025,12 Chefs Compete,FilmRise,0,0
Rate Realities_News_July 2025,12 Chefs Compete,Filmrise,0,0
Rate Realities_News_July 2025,12 Chefs Compete (Part One),null,0,0
Rate Realities_News_July 2025,12 Chefs Compete (Part One),FilmRise,0,0
Rate Realities_News_July 2025,12 Chefs Compete (Part One),Filmrise,0,0
Rate Realities_News_July 2025,12 Chefs Compete (Part Two),Filmrise,0,0
Rate Realities_News_July 2025,"12 Chefs Compete, Part 1",null,0,0
Rate Realities_News_July 2025,"12 Chefs Compete, Part 2",null,0,0
Rate Realities_News_July 2025,12 Dares of Christmas,null,0,0
Rate Realities_News_July 2025,12 Dares of Christmas,Cinedigm,0,0
Rate Realities_News_July 2025,12 Dares of Christmas,Cineverse (fka Cinedigm),0,0
Rate Realities_News_July 2025,12 Dares of Christmas,Dove Channel,0,0
Rate Realities_News_July 2025,12 Dares of Christmas,Mytimemovienetwork,0,0
Rate Realities_News_July 2025,12 Dares of Christmas,Studio City Pictures Nasser Entertainment,0,0
Rate Realities_News_July 2025,12 Dares of Christmas,Studiocitypictu,0,0
Rate Realities_News_July 2025,12 Days Of Christmas Eve,null,0,0
Rate Realities_News_July 2025,12 Days With God,null,0,0
Rate Realities_News_July 2025,12 Days of Christmas,null,0,0
Rate Realities_News_July 2025,12 Days of Christmas Eve,OTT Studio,0,0
Rate Realities_News_July 2025,12 Days of Christmas Eve,OTT%20Studio,0,0
Rate Realities_News_July 2025,12 Days of Christmas: Martha Stewart,null,0,0
Rate Realities_News_July 2025,12 Days of Elf-mas,null,0,0
Rate Realities_News_July 2025,12 Days of Elf-mas,Warner_Brothers_Discovery,0,0
Rate Realities_News_July 2025,12 Days of Elf-mas,wbddiscovery,0,0
Rate Realities_News_July 2025,12 Dog Days Till Christmas,null,0,0
Rate Realities_News_July 2025,12 Dogs of Christmas: Great Puppy Rescue,null,0,0
Rate Realities_News_July 2025,12 Games of Christmas,null,0,0
Rate Realities_News_July 2025,12 Hours and Running,null,0,0
Rate Realities_News_July 2025,12 Hours and Running,SPEEDVISION,0,0
Rate Realities_News_July 2025,12 Hours and Running,SpeedVision,0,0
Rate Realities_News_July 2025,12 Minutes on Elm Street,null,0,0
Rate Realities_News_July 2025,12 Minutes on Elm Street,NBC,0,0
Rate Realities_News_July 2025,12 News @ 10am,null,0,0
Rate Realities_News_July 2025,12 News @ 1230pm,null,0,0
Rate Realities_News_July 2025,12 News @ 9am,null,0,0
Rate Realities_News_July 2025,12 News First Look at 3:00PM,null,0,0
Rate Realities_News_July 2025,12 News First at 4:00PM,null,0,0
Rate Realities_News_July 2025,12 News Midday,null,0,0
Rate Realities_News_July 2025,12 News This Morning,null,0,0
Rate Realities_News_July 2025,12 News This Morning @ 7am,null,0,0
Rate Realities_News_July 2025,12 News This Morning at 5:00am,null,0,0
Rate Realities_News_July 2025,12 News This Morning at 6:00am,null,0,0
Rate Realities_News_July 2025,12 News Today,null,0,0
Rate Realities_News_July 2025,12 News Today Saturday,null,0,0
Rate Realities_News_July 2025,12 News Today Sunday,null,0,0
Rate Realities_News_July 2025,12 News Today at 8 a.m.,null,0,0
Rate Realities_News_July 2025,12 News Today at 9 a.m.,null,0,0
Rate Realities_News_July 2025,12 News Weekend at 6:00PM,null,0,0
Rate Realities_News_July 2025,12 News Weekend at 7:00PM,null,0,0
Rate Realities_News_July 2025,12 News at 10:00pm,null,0,0
Rate Realities_News_July 2025,12 News at 10pm,null,0,0
Rate Realities_News_July 2025,12 News at 11:00PM,null,0,0
Rate Realities_News_July 2025,12 News at 4:00pm,null,0,0
Rate Realities_News_July 2025,12 News at 4:30AM,null,0,0
Rate Realities_News_July 2025,12 News at 5:00AM,null,0,0
Rate Realities_News_July 2025,12 News at 5:00PM,null,0,0
Rate Realities_News_July 2025,12 News at 5:30 AM,null,0,0
Rate Realities_News_July 2025,12 News at 5:30PM,null,0,0
Rate Realities_News_July 2025,12 News at 6:00PM,null,0,0
Rate Realities_News_July 2025,12 News at 6:00pm,null,0,0
Rate Realities_News_July 2025,12 News at 9pm,null,0,0
Rate Realities_News_July 2025,12 News at Noon,null,0,0
Rate Realities_News_July 2025,12 News this Morning at 8am,null,0,0
Rate Realities_News_July 2025,12 On Your Side Tonight,null,0,0
Rate Realities_News_July 2025,12 Perros de Navidad,null,0,0
Rate Realities_News_July 2025,12 Pm Spl,null,0,0
Rate Realities_News_July 2025,12 Rounds 3: Lockdown,null,0,0
Rate Realities_News_July 2025,12 Rounds 3: Lockdown,Lionsgate US,0,0
Rate Realities_News_July 2025,12 Rounds 3: Lockdown,ZONE TV,0,0
Rate Realities_News_July 2025,12 Rounds 3: Lockdown,fuboTV,0,0
Rate Realities_News_July 2025,12 Segundos,null,0,0
Rate Realities_News_July 2025,12 Steps and 30 Candles,null,0,0
Rate Realities_News_July 2025,12 Year Old Birthday Present,null,0,0
Rate Realities_News_July 2025,12 Year Old Birthday Present,Alteox,0,0
Rate Realities_News_July 2025,12 and a Half Angry Men,null,0,0
Rate Realities_News_July 2025,12 corazones a reos,null,0,0
Rate Realities_News_July 2025,12 segundos,null,0,0
Rate Realities_News_July 2025,12-12-the-day-premium-movie1,odkmedia,0,0
Rate Realities_News_July 2025,12.12: The Day,null,0,0
Rate Realities_News_July 2025,12.12: The Day,NEW ID,0,0
Rate Realities_News_July 2025,12.12: The Day,Next Entertainment World,0,0
Rate Realities_News_July 2025,12.12: The Day,NextEntertainmentWorld,0,0
Rate Realities_News_July 2025,12.12: The Day,odkmedia,0,0
Rate Realities_News_July 2025,12.12: The Day [English Dub],null,0,0
Rate Realities_News_July 2025,"120,000 Mile Maintenance",null,0,0
Rate Realities_News_July 2025,"120,000 Mile Maintenance",SPEEDVISION,0,0
Rate Realities_News_July 2025,121045,null,0,0
Rate Realities_News_July 2025,1226_LG_Channels_Filler_Video_CTA_US_2min,null,0,0
Rate Realities_News_July 2025,1226_LG_Channels_Filler_Video_CTA_US_2min,Disney Streaming,0,0
Rate Realities_News_July 2025,1226_LG_Channels_Filler_Video_Genre_US_2min,null,0,0
Rate Realities_News_July 2025,1226_LG_Channels_Filler_Video_Genre_US_2min,Disney Streaming,0,0
Rate Realities_News_July 2025,1228,odkmedia,0,0
Rate Realities_News_July 2025,1230,odkmedia,0,0
Rate Realities_News_July 2025,123GO!,ADMECY,0,0
Rate Realities_News_July 2025,12:30PM Afternoon Headlines,Altice,0,0
Rate Realities_News_July 2025,12:30PM Afternoon Headlines,News12,0,0
Rate Realities_News_July 2025,12:30PM Afternoon Headlines,News12NewYork,0,0
Rate Realities_News_July 2025,12:30PM Afternoon Headlines,[NETWORK_NAME],0,0
Rate Realities_News_July 2025,12News Midday,ABC,0,0
Rate Realities_News_July 2025,12News Midday,NBC,0,0
Rate Realities_News_July 2025,12News Midday,Tegna,0,0
Rate Realities_News_July 2025,12News Week/End | Stories from July 10-16,NBC,0,0
Rate Realities_News_July 2025,12News Week/End | Stories from July 17-23,NBC,0,0
Rate Realities_News_July 2025,12News Week/End | Stories from July 3-9,NBC,0,0
Rate Realities_News_July 2025,12News Week/End | Stories from June 26-July 2,NBC,0,0
Rate Realities_News_July 2025,12News at 1,NBC,0,0
Rate Realities_News_July 2025,12News at 1,Tegna,0,0
Rate Realities_News_July 2025,12News at 10,NBC,0,0
Rate Realities_News_July 2025,12News at 10,Tegna,0,0
Rate Realities_News_July 2025,12News at 10pm,ABC,0,0
Rate Realities_News_July 2025,12News at 10pm,NBC,0,0
Rate Realities_News_July 2025,12News at 10pm,Tegna,0,0
Rate Realities_News_July 2025,12News at 10pm Friday,ABC,0,0
Rate Realities_News_July 2025,12News at 10pm Friday,NBC,0,0
Rate Realities_News_July 2025,12News at 10pm Friday,Tegna,0,0
Rate Realities_News_July 2025,12News at 10pm Saturday,ABC,0,0
Rate Realities_News_July 2025,12News at 10pm Saturday,NBC,0,0
Rate Realities_News_July 2025,12News at 10pm Saturday,Tegna,0,0
Rate Realities_News_July 2025,12News at 10pm Sunday,ABC,0,0
Rate Realities_News_July 2025,12News at 10pm Sunday,NBC,0,0
Rate Realities_News_July 2025,12News at 4,NBC,0,0
Rate Realities_News_July 2025,12News at 4,Tegna,0,0
Rate Realities_News_July 2025,"12News at 4pm ""The Beat""",ABC,0,0
Rate Realities_News_July 2025,"12News at 4pm ""The Beat""",NBC,0,0
Rate Realities_News_July 2025,"12News at 4pm ""The Beat""",Tegna,0,0
Rate Realities_News_July 2025,12News at 5,NBC,0,0
Rate Realities_News_July 2025,12News at 5,Tegna,0,0
Rate Realities_News_July 2025,12News at 5:30,ABC,0,0
Rate Realities_News_July 2025,12News at 5:30,NBC,0,0
Rate Realities_News_July 2025,12News at 5:30pm,ABC,0,0
Rate Realities_News_July 2025,12News at 5:30pm,NBC,0,0
Rate Realities_News_July 2025,12News at 5:30pm,Tegna,0,0
Rate Realities_News_July 2025,12News at 5pm,ABC,0,0
Rate Realities_News_July 2025,12News at 5pm,NBC,0,0
Rate Realities_News_July 2025,12News at 5pm,Tegna,0,0
Rate Realities_News_July 2025,12News at 6,ABC,0,0
Rate Realities_News_July 2025,12News at 6,NBC,0,0
Rate Realities_News_July 2025,12News at 6,Tegna,0,0
Rate Realities_News_July 2025,12News at 6pm Saturday,ABC,0,0
Rate Realities_News_July 2025,12News at 6pm Saturday,NBC,0,0
Rate Realities_News_July 2025,12News at 6pm Saturday,Tegna,0,0
Rate Realities_News_July 2025,12News at 7,NBC,0,0
Rate Realities_News_July 2025,12News | 2025 Hurricane Special,ABC,0,0
Rate Realities_News_July 2025,12News | 2025 Hurricane Special,NBC,0,0
Rate Realities_News_July 2025,12News%20at%205pm,ABC,0,0
Rate Realities_News_July 2025,12PM Afternoon Headlines,1,0,0
Rate Realities_News_July 2025,12PM Afternoon Headlines,Altice USA,0,0
Rate Realities_News_July 2025,12PM Afternoon Headlines,News12,0,0
Rate Realities_News_July 2025,12PM Afternoon Headlines,[NETWORK_NAME],0,0
Rate Realities_News_July 2025,"12Sports Tonight  July 17, 2025",NBC,0,0
